Term,Course Number,Course Title,Professor,Grade,Grade Count,Total Enrolled
202202,‘Folklore 1000,Intro To Folklore,"Peretti, Daniel",FAIL,1,60
202202,‘Folklore 1000,Intro To Folklore,"Peretti, Daniel",PASS,2,60
202202,_— Folklore 1000,Intro To Folklore,"Sawden, Kari Loren",A,6,28
202202,~~‘ Folklore 1000,Intro To Folklore,"Sawden, Kari Loren",B,14,28
202202,‘Folklore 1000,Intro To Folklore,"Sawden, Kari Loren",C,3,28
202202,~—~*Folklore 1000,Intro To Folklore,"Sawden, Kari Loren",F,1,28
202202,~—~Folklore 1000,Intro To Folklore,"Sawden, Kari Loren",FAIL,2,28
202202,‘Folklore 1000,Intro To Folklore,"Sawden, Kari Loren",PASS,2,28
202202,~—s*Foilklore 1000,Intro To Folklore,"Gould, Jillian",A,26,69
202202,~—*Folklore 1000,Intro To Folklore,"Gould, Jillian",B,35,69
202202,‘Folklore 1000,Intro To Folklore,"Gould, Jillian",C,5,69
202202,~—s*Foilkilore 1000,Intro To Folklore,"Gould, Jillian",F,2,69
202202,~—~*Folklore 1000,Intro To Folklore,"Gould, Jillian",PASS,1,69
202202,~—s*Folklore 1000,Intro To Folklore,"Everett, Holly",A,38,70
202202,~—*Folklore 1000,Intro To Folklore,"Everett, Holly",B,26,70
202202,~=—~Folklore 1000,Intro To Folklore,"Everett, Holly",C,6,70
202202,~—*Foilklore 1000,Intro To Folklore,"Moore, Sarah Janette",A,17,60
202202,~—«*Folklore 1000,Intro To Folklore,"Moore, Sarah Janette",B,33,60
202202,~=‘Folklore 1000,Intro To Folklore,"Moore, Sarah Janette",C,5,60
202202,~—s*Foilkilore 1000,Intro To Folklore,"Moore, Sarah Janette",D,3,60
202202,~—*Folklore 1000,Intro To Folklore,"Moore, Sarah Janette",F,2,60
202202,‘Folklore 2100,Folklore Research Methods,"Totten, Kelley",A,13,19
202202,‘Folklore 2100,Folklore Research Methods,"Totten, Kelley",B,5,19
202202,_—‘Folklore 2100,Folklore Research Methods,"Totten, Kelley",D,1,19
202202,~—‘Folklore 2100,Folklore Research Methods,"Bodner, John",A,,
202202,‘Folklore 2100,Folklore Research Methods,"Bodner, John",B,,
202202,‘Folklore 2230,Nfld Society & Culture,"Robinson, Angela",A,,
202202,_—‘ Folklore 2230,Nfld Society & Culture,"Robinson, Angela",B,,
202202,‘Folklore 2230,Nfld Society & Culture,"Robinson, Angela",C,,
202202,‘Folklore 2401,Folklife Studies,"Lesiv, Mariya",A,8,21
202202,~—~Folklore 2401,Folklife Studies,"Lesiv, Mariya",B,9,21
202202,~—‘ Folklore 2401,Folklife Studies,"Lesiv, Mariya",C,3,21
202202,‘Folklore 2401,Folklife Studies,"Lesiv, Mariya",F,1,21
202202,‘Folklore 3601,Special Topics in Folklore,"Peretti, Daniel",A,2,12
202202,~—‘ Folklore 3601,Special Topics in Folklore,"Peretti, Daniel",B,4,12
202202,_—‘ Folklore 3601,Special Topics in Folklore,"Peretti, Daniel",C,,
202202,‘Folklore 3601,Special Topics in Folklore,"Peretti, Daniel",F,2,12
202202,~—‘Folklore 3601,Special Topics in Folklore,"Peretti, Daniel",PASS,1,12
202202,~—s*Folklore 3610,Special Topics Internet Folklo,"Gordon, Sarah",A,8,13
202202,_—‘ Folklore 3610,Special Topics Internet Folklo,"Gordon, Sarah",B,2,13
202202,‘Folklore 3610,Special Topics Internet Folklo,"Gordon, Sarah",C,1,13
202202,~—*Folklore 3610,Special Topics Internet Folklo,"Gordon, Sarah",PASS,2,13
202202,‘Folklore 3618,Blues & Jazz: Roots of Pop Mus,"Micklethwaite, Mark",A,,
202202,~—s*Foilklore 3830,Foodways,"Gould, Jillian",A,18,23
202202,~—*Folklore 3830,Foodways,"Gould, Jillian",B,3,23
202202,‘Folklore 3930,Folk & Popular Culture,"Sawden, Kari Loren",A,4,12
202202,‘Folklore 3930,Folk & Popular Culture,"Sawden, Kari Loren",B,7,12
202202,_—*Folklore 3930,Folk & Popular Culture,"Sawden, Kari Loren",PASS,1,12
202202,‘Folklore 4440,Music And Culture,"Smith, Annalise",A,,
202202,~—*Folklore 4470,Spaces and Places,"Thorne, Cory W",A,7,21
202202,‘Folklore 4470,Spaces and Places,"Thorne, Cory W",B,6,21
202202,~~‘ Folklore 4470,Spaces and Places,"Thorne, Cory W",C,6,21
202202,_—‘ Folklore 4470,Spaces and Places,"Thorne, Cory W",F,2,21
202202,French 1500,Intro University French |,"Penney, Sean Joseph",A,11,27
202202,French 1500,Intro University French |,"Penney, Sean Joseph",B,7,27
202202,French 1500,Intro University French |,"Penney, Sean Joseph",C,3,27
202202,= French 1500,Intro University French |,"Penney, Sean Joseph",D,2,27
202202,French 1500,Intro University French |,"Penney, Sean Joseph",F,4,27
202202,~=French 1500,Intro University French |,"Farrell, Natasha",A,8,26
202202,French 1500,Intro University French |,"Farrell, Natasha",B,4,26
202202,French 1500,Intro University French |,"Farrell, Natasha",C,8,26
202202,~=French 1500,Intro University French |,"Farrell, Natasha",D,3,26
202202,~=French 1500,Intro University French |,"Farrell, Natasha",F,2,26
202202,French 1500,Intro University French |,"Farrell, Natasha",PASS,1,26
202202,~=French 1500,Intro University French |,"Raad, Marie-Simone",A,13,28
202202,~=+French 1500,Intro University French |,"Raad, Marie-Simone",B,9,28
202202,~=French 1500,Intro University French |,"Raad, Marie-Simone",C,5,28
202202,~=French 1500,Intro University French |,"Raad, Marie-Simone",F,1,28
202202,French 1500,Intro University French |,"Kurtuldu, Inanc Muhammed",A,10,24
202202,~=French 1500,Intro University French |,"Kurtuldu, Inanc Muhammed",B,6,24
202202,French 1500,Intro University French |,"Kurtuldu, Inanc Muhammed",C,3,24
202202,French 1500,Intro University French |,"Kurtuldu, Inanc Muhammed",D,2,24
202202,~=French 1500,Intro University French |,"Kurtuldu, Inanc Muhammed",F,3,24
202202,~=French 1500,Intro University French |,"Stoodley, Camilla",A,14,33
202202,French 1500,Intro University French |,"Stoodley, Camilla",B,12,33
202202,French 1500,Intro University French |,"Stoodley, Camilla",C,2,33
202202,French 1500,Intro University French |,"Stoodley, Camilla",D,1,33
202202,French 1500,Intro University French |,"Stoodley, Camilla",F,4,33
202202,French 1500,Intro University French |,"Stoodley, Camilla",A,3,26
202202,French 1500,Intro University French |,"Stoodley, Camilla",B,9,26
202202,French 1500,Intro University French |,"Stoodley, Camilla",C,4,26
202202,French 1500,Intro University French |,"Stoodley, Camilla",D,4,26
202202,French 1500,Intro University French |,"Stoodley, Camilla",F,6,26
202202,French 1501,Intro University French II,"Thomas, Angelika Joanna",A,2,21
202202,French 1501,Intro University French II,"Thomas, Angelika Joanna",B,5,21
202202,French 1501,Intro University French II,"Thomas, Angelika Joanna",C,5,21
202202,~=French 1501,Intro University French Il,"Thomas, Angelika Joanna",D,6,21
202202,French 1501,Intro University French II,"Thomas, Angelika Joanna",F,2,21
202202,French 1501,Intro University French II,"Thomas, Angelika Joanna",FAIL,1,21
202202,French 1501,Intro University French II,"Young, Gary",A,5,27
202202,French 1501,Intro University French II,"Young, Gary",B,10,27
202202,French 1501,Intro University French II,"Young, Gary",C,,
202202,French 1501,Intro University French II,"Young, Gary",D,5,27
202202,French 1501,Intro University French II,"Young, Gary",F,4,27
202202,French 1501,Intro University French II,"Young, Gary",PASS,1,27
202202,French 1501,Intro University French II,"Young, Gary",A,5,32
202202,French 1501,Intro University French II,"Young, Gary",B,11,32
202202,French 1501,Intro University French Il,"Young, Gary",C,6,32
202202,French 1501,Intro University French II,"Young, Gary",D,3,32
202202,French 1501,Intro University French II,"Young, Gary",F,7,32
202202,French 1501,Intro University French II,"Soumastre, Ashli",A,14,28
202202,French 1501,Intro University French II,"Soumastre, Ashli",B,5,28
202202,French 1501,Intro University French II,"Soumastre, Ashli",C,6,28
202202,French 1501,Intro University French Il,"Soumastre, Ashli",D,2,28
202202,French 1501,Intro University French II,"Soumastre, Ashli",F,1,28
202202,French 1501,Intro University French II,"Soumastre, Ashli",A,6,24
202202,French 1501,Intro University French II,"Soumastre, Ashli",B,6,24
202202,French 1501,Intro University French II,"Soumastre, Ashli",C,5,24
202202,~=French 1501,Intro University French II,"Soumastre, Ashli",D,4,24
202202,French 1501,Intro University French II,"Soumastre, Ashli",F,3,24
202202,French 1501,Intro University French II,"Janes, Matthew A",A,12,24
202202,~=French 1501,Intro University French II,"Janes, Matthew A",B,9,24
202202,French 1501,Intro University French II,"Janes, Matthew A",F,1,24
202202,French 1501,Intro University French II,"Janes, Matthew A",PASS,2,24
202202,French 1501,Intro University French II,"House, Roger",A,13,36
202202,~=French 1501,Intro University French Il,"House, Roger",B,15,36
202202,French 1501,Intro University French II,"House, Roger",C,1,36
202202,French 1501,Intro University French II,"House, Roger",D,4,36
202202,French 1501,Intro University French Il,"House, Roger",F,3,36
202202,French 1501,Intro University French II,"Penney, Sean Joseph",A,4,28
202202,French 1501,Intro University French II,"Penney, Sean Joseph",B,3,28
202202,~French 1501,Intro University French II,"Penney, Sean Joseph",C,7,28
202202,French 1501,Intro University French II,"Penney, Sean Joseph",D,3,28
202202,French 1501,Intro University French II,"Penney, Sean Joseph",F,11,28
202202,French 1502,Intro University French III,"Thistle, Barbara",A,7,17
202202,French 1502,Intro University French III,"Thistle, Barbara",B,6,17
202202,French 1502,Intro University French III,"Thistle, Barbara",C,2,17
202202,French 1502,Intro University French III,"Thistle, Barbara",D,1,17
202202,French 1502,Intro University French III,"Thistle, Barbara",PASS,1,17
202202,French 1502,Intro University French III,"Thistle, Barbara",A,5,17
202202,French 1502,Intro University French III,"Thistle, Barbara",B,10,17
202202,French 1502,Intro University French III,"Thistle, Barbara",D,1,17
202202,~=French 1502,Intro University French Ill,"Thistle, Barbara",PASS,1,17
202202,French 1502,Intro University French III,"Martin, Sarah",A,8,23
202202,French 1502,Intro University French III,"Martin, Sarah",B,12,23
202202,~=French 1502,Intro University French Ill,"Martin, Sarah",F,2,23
202202,~=French 1502,Intro University French III,"Martin, Sarah",PASS,1,23
202202,French 1502,Intro University French III,"Pender, Nathalie",A,,
202202,French 1502,Intro University French III,"Pender, Nathalie",C,,
202202,~=+French 1502,Intro University French III,"Pender, Nathalie",D,,
202202,French 1502,Intro University French Ill,"House, Roger",A,13,38
202202,~=French 1502,Intro University French III,"House, Roger",B,14,38
202202,French 1502,Intro University French III,"House, Roger",C,8,38
202202,French 1502,Intro University French Ill,"House, Roger",F,3,38
202202,French 2100,Intermediate French |,"Gamble, Donald R",A,,
202202,French 2100,Intermediate French |,"Gamble, Donald R",B,,
202202,~=French 2100,Intermediate French |,"Gamble, Donald R",C,,
202202,French 2100,Intermediate French |,"Gamble, Donald R",D,,
202202,French 2100,Intermediate French |,"Gamble, Donald R",PASS,,
202202,French 2100,Intermediate French |,"Basabose, Philippe",A,9,26
202202,French 2100,Intermediate French |,"Basabose, Philippe",B,9,26
202202,French 2100,Intermediate French |,"Basabose, Philippe",C,5,26
202202,French 2100,Intermediate French |,"Basabose, Philippe",D,3,26
202202,French 2100,Intermediate French |,"Proulx, Sylvie",A,3,20
202202,French 2100,Intermediate French |,"Proulx, Sylvie",B,9,20
202202,French 2100,Intermediate French |,"Proulx, Sylvie",C,6,20
202202,~=French 2100,Intermediate French |,"Proulx, Sylvie",F,1,20
202202,French 2100,Intermediate French |,"Proulx, Sylvie",PASS,1,20
202202,French 2100,Intermediate French |,"Janes, Matthew A",A,,
202202,~=French 2100,Intermediate French |,"Janes, Matthew A",B,,
202202,French 2101,Intermediate French Il,"Gamble, Donald R",B,,
202202,~=+French 2101,Intermediate French II,"Gamble, Donald R",C,,
202202,French 2101,Intermediate French Il,"Gamble, Donald R",D,,
202202,French 2101,Intermediate French Il,"Bouchard, Pierre-Olivier",A,15,28
202202,~=French 2101,Intermediate French II,"Bouchard, Pierre-Olivier",B,9,28
202202,= French 2101,Intermediate French Il,"Bouchard, Pierre-Olivier",C,,
202202,French 2101,Intermediate French Il,"Bouchard, Pierre-Olivier",F,1,28
202202,~=French 2101,Intermediate French II,"Janes, Matthew A",A,,
202202,French 2101,Intermediate French Il,"Janes, Matthew A",B,,
202202,French 2101,Intermediate French Il,"Janes, Matthew A",C,,
202202,French 2300,Phonetics,"Pender, Nathalie",A,,
202202,French 2300,Phonetics,"Pender, Nathalie",B,,
202202,French 2300,Phonetics,"Pender, Nathalie",PASS,,
202202,French 2300,Phonetics,"Scheidnes, Maureen",A,9,28
202202,French 2300,Phonetics,"Scheidnes, Maureen",B,14,28
202202,French 2300,Phonetics,"Scheidnes, Maureen",C,1,28
202202,French 2300,Phonetics,"Scheidnes, Maureen",D,3,28
202202,French 2300,Phonetics,"Scheidnes, Maureen",PASS,1,28
202202,French 2601,Grammar & Reading,"Graham, Anne Gillian",A,8,21
202202,French 2601,Grammar & Reading,"Graham, Anne Gillian",B,11,21
202202,= French 2601,Grammar & Reading,"Graham, Anne Gillian",C,2,21
202202,French 2602,Reading Practice,"Attikpoe, Kodjo",A,12,25
202202,French 2602,Reading Practice,"Attikpoe, Kodjo",B,13,25
202202,French 2900,Survey Francophone Cultures,"Thareau, Anne",A,4,15
202202,French 2900,Survey Francophone Cultures,"Thareau, Anne",B,11,15
202202,~=French 3100,Grammar & Textual Analysis,"Martin, Sarah",A,6,12
202202,~=French 3100,Grammar & Textual Analysis,"Martin, Sarah",B,5,12
202202,French 3100,Grammar & Textual Analysis,"Martin, Sarah",D,1,12
202202,~=French 3100,Grammar & Textual Analysis,"Martin, Sarah",A,8,22
202202,French 3100,Grammar & Textual Analysis,"Martin, Sarah",B,10,22
202202,French 3100,Grammar & Textual Analysis,"Martin, Sarah",C,2,22
202202,~=French 3100,Grammar & Textual Analysis,"Martin, Sarah",D,1,22
202202,French 3100,Grammar & Textual Analysis,"Martin, Sarah",F,1,22
202202,French 3101,Stylistics & Textual Analysis,"Harger-Grinling, Virginia A",A,10,16
202202,French 3101,Stylistics & Textual Analysis,"Harger-Grinling, Virginia A",B,3,16
202202,~French 3101,Stylistics & Textual Analysis,"Harger-Grinling, Virginia A",C,2,16
202202,French 3101,Stylistics & Textual Analysis,"Harger-Grinling, Virginia A",PASS,1,16
202202,French 3300,Rhetoric & Public Speaking,"Thareau, Anne",A,11,15
202202,French 3300,Rhetoric & Public Speaking,"Thareau, Anne",B,4,15
202202,French 3300,Rhetoric & Public Speaking,"Pender, Nathalie",A,,
202202,~=French 3310,Phonology/Morphology French,"Scheidnes, Maureen",A,,
202202,French 3310,Phonology/Morphology French,"Scheidnes, Maureen",C,,
202202,French 3310,Phonology/Morphology French,"Scheidnes, Maureen",D,,
202202,French 3310,Phonology/Morphology French,"Scheidnes, Maureen",F,,
202202,French 3310,Phonology/Morphology French,"Scheidnes, Maureen",FAIL,,
202202,French 3500,Intro Prose Lit French,"Basabose, Philippe",A,13,24
202202,French 3500,Intro Prose Lit French,"Basabose, Philippe",B,10,24
202202,French 3500,Intro Prose Lit French,"Basabose, Philippe",F,1,24
202202,French 3503,Study of Theme,"Attikpoe, Kodjo",A,10,20
202202,French 3503,Study of Theme,"Attikpoe, Kodjo",B,9,20
202202,~+French 3503,Study of Theme,"Attikpoe, Kodjo",D,1,20
202202,French 4610,Literary Movement |,"Harger-Grinling, Virginia A",A,13,18
202202,French 4610,Literary Movement |,"Harger-Grinling, Virginia A",B,4,18
202202,French 4610,Literary Movement |,"Harger-Grinling, Virginia A",PASS,1,18
202202,~=French 4630,Literary Genre |,"Graham, Anne Gillian",A,,
202202,French 4630,Literary Genre |,"Graham, Anne Gillian",B,,
202202,French 4811,Le Roman Hist au XXe Siecle,"Bouchard, Pierre-Olivier",A,5,16
202202,~=French 4811,Le Roman Hist au XXe Siecle,"Bouchard, Pierre-Olivier",B,10,16
202202,French 4811,Le Roman Hist au XXe Siecle,"Bouchard, Pierre-Olivier",D,1,16
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",A,26,52
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",B,16,52
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",C,4,52
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",D,2,52
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",F,4,52
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",A,31,50
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",B,17,50
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",F,1,50
202202,Gender Studies 1000,Introduction to Gender Studies,"Dyer, Jennifer",FAIL,1,50
202202,Gender Studies 1000,Introduction to Gender Studies,"Side, Katherine",A,3,44
202202,Gender Studies 1000,Introduction to Gender Studies,"Side, Katherine",B,9,44
202202,Gender Studies 1000,Introduction to Gender Studies,"Side, Katherine",C,1,44
202202,Gender Studies 1000,Introduction to Gender Studies,"Side, Katherine",F,4,44
202202,Gender Studies 1000,Introduction to Gender Studies,"Side, Katherine",FAIL,1,44
202202,Gender Studies 1000,Introduction to Gender Studies,"Side, Katherine",PASS,26,44
202202,Gender Studies 1000,Introduction to Gender Studies,"Doonan, Christina",A,18,54
202202,Gender Studies 1000,Introduction to Gender Studies,"Doonan, Christina",B,24,54
202202,Gender Studies 1000,Introduction to Gender Studies,"Doonan, Christina",C,8,54
202202,Gender Studies 1000,Introduction to Gender Studies,"Doonan, Christina",D,1,54
202202,Gender Studies 1000,Introduction to Gender Studies,"Doonan, Christina",F,3,54
202202,Gender Studies 1000,Introduction to Gender Studies Temple,"Newhook, Julia",A,10,49
202202,Gender Studies 1000,Introduction to Gender Studies Temple,"Newhook, Julia",B,25,49
202202,Gender Studies 1000,Introduction to Gender Studies Temple,"Newhook, Julia",C,7,49
202202,Gender Studies 1000,Introduction to Gender Studies Temple,"Newhook, Julia",D,3,49
202202,Gender Studies 1000,Introduction to Gender Studies Temple,"Newhook, Julia",F,3,49
202202,Gender Studies 1000,Introduction to Gender Studies Temple,"Newhook, Julia",PASS,1,49
202202,Gender Studies 1005,CRW: Identities & Difference,"Fitzpatrick, Krysta Colleen",A,28,36
202202,Gender Studies 1005,CRW: Identities & Difference,"Fitzpatrick, Krysta Colleen",B,5,36
202202,Gender Studies 1005,CRW: Identities & Difference,"Fitzpatrick, Krysta Colleen",F,3,36
202202,Gender Studies 1005,CRW: Identities & Difference,"Godbout-Kinney, Keif",A,12,30
202202,Gender Studies 1005,CRW: Identities & Difference,"Godbout-Kinney, Keif",B,15,30
202202,Gender Studies 1005,CRW: Identities & Difference,"Godbout-Kinney, Keif",F,2,30
202202,Gender Studies 1005,CRW: Identities & Difference,"Godbout-Kinney, Keif",PASS,1,30
202202,Gender Studies 2010,Global Masculinities,"Hallett, Vicki Sara",A,14,33
202202,Gender Studies 2010,Global Masculinities,"Hallett, Vicki Sara",B,16,33
202202,Gender Studies 2010,Global Masculinities,"Hallett, Vicki Sara",C,,
202202,Gender Studies 2010,Global Masculinities,"Hallett, Vicki Sara",D,1,33
202202,Gender Studies 3015,Indigenous Femin Thry/Prac,"D'Arcangelis, Carol-Lynne",A,23,36
202202,Gender Studies 3015,Indigenous Femin Thry/Prac,"D'Arcangelis, Carol-Lynne",B,10,36
202202,Gender Studies 3015,Indigenous Femin Thry/Prac,"D'Arcangelis, Carol-Lynne",C,3,36
202202,Gender Studies 3500,"Justice, Politics,Reproduction","Side, Katherine",A,2,27
202202,Gender Studies 3500,"Justice, Politics,Reproduction","Side, Katherine",B,12,27
202202,Gender Studies 3500,"Justice, Politics, Reproduction","Side, Katherine",C,7,27
202202,Gender Studies 3500,"Justice, Politics,Reproduction","Side, Katherine",D,2,27
202202,Gender Studies 3500,"Justice, Politics,Reproduction","Side, Katherine",F,4,27
202202,Gender Studies 4001,Mthds that Matter Gender Stds,"Lahey, Kathleen Sarah",A,13,20
